ID,Sales
T1188553,33210.0463042988
T1188554,57666.01589388121
T1188555,33012.46732833865
T1188556,56823.203427093336
T1188557,18768.70552866487
T1188558,26364.996183722047
T1188559,34048.54698862438
T1188560,33210.4635735692
T1188561,38519.68962950446
T1188562,25947.81871988764
T1188563,33012.95414248761
T1188564,57249.25569931744
T1188565,38519.96780901798
T1188566,37677.085797351785
T1188567,47249.61260539247
T1188568,18769.400977449026
T1188569,33211.089477475034
T1188570,33636.72448042873
T1188571,25522.879165718332
T1188572,57667.198156814324
T1188573,28566.580457134172
T1188574,33637.002659942256
T1188575,33205.52588720131
T1188576,57667.40679144976
T1188577,33013.858225906966
T1188578,28566.85863664793
T1188579,34052.71968132979
T1188580,34047.7819949619
T1188581,29404.107513162075
T1188582,23780.191770047415
T1188583,29005.915801136754
T1188584,25962.423144356348
T1188585,69712.66855588718
T1188586,33027.62811183464
T1188587,47264.0779401043
T1188588,29006.263525529066
T1188589,23382.829575537005
T1188590,33204.55225890339
T1188591,23800.35476376349
T1188592,30814.94092140044
T1188593,19201.53059014422
T1188594,57681.80258128303
T1188595,29424.136438147398
T1188596,33651.60708441096
T1188597,69713.50309442822
T1188598,57682.08076079679
T1188599,50566.89865053771
T1188600,29007.098064070102
T1188601,38118.159763314994
T1188602,24408.343435329152
T1188603,69295.83881644509
T1188604,33224.99845315935
T1188605,47263.59112595534
T1188606,23783.460379333235
T1188607,46221.530606125016
T1188608,37670.89630317222
T1188609,24405.492095313966
T1188610,57262.19104670407
T1188611,26378.34880037885
T1188612,44066.61947533139
T1188613,47262.54795277887
T1188614,56836.90376814245
T1188615,28579.23762500682
T1188616,56639.324792182306
T1188617,26378.766069649486
T1188618,48107.6762410386
T1188619,18782.68404922774
T1188620,33224.37254925375
T1188621,29422.606450822204
T1188622,34067.463195555145
T1188623,47243.28402145603
T1188624,21362.903521952685
T1188625,57263.164675001986
T1188626,34067.67183019058
T1188627,34067.7413750689
T1188628,38118.29885307187
T1188629,29421.63282252429
T1188630,33630.048172100214
T1188631,26381.269685272593
T1188632,38537.56266325875
T1188633,33030.75763136358
T1188634,29009.323500179453
T1188635,37670.548578780144
T1188636,25540.26538532367
T1188637,47267.34654939012
T1188638,28583.96667673951
T1188639,57684.72346617677
T1188640,21367.215304414975
T1188641,34071.28816386848
T1188642,33893.331822431646
T1188643,38538.25811204314
T1188644,24411.055685587693
T1188645,29473.29852879024
T1188646,29427.474592311773
T1188647,28584.592580645345
T1188648,33655.01478345366
T1188649,24411.403409979772
T1188650,29056.260154712712
T1188651,29402.43843607977
T1188652,59299.18615229218
T1188653,47266.92928011948
T1188654,33228.19751756685
T1188655,23802.788834508276
T1188656,43643.97490214999
T1188657,38118.57703258563
T1188658,38536.03267593356
T1188659,46422.65637088474
T1188660,29425.179611323867
T1188661,56840.033287671395
T1188662,57683.0543890947
T1188663,33029.50582355191
T1188664,19203.060577469412
T1188665,33227.36297902581
T1188666,48536.44076352124
T1188667,33227.50206878269
T1188668,57683.4716583651
T1188669,57660.313213850604
T1188670,57683.54120324366
T1188671,57683.61074812198
T1188672,57683.680293000536
T1188673,56840.79828133411
T1188674,33653.48479612847
T1188675,47266.651100605726
T1188676,33653.623885885114
T1188677,23785.199001293862
T1188678,45680.456257540965
T1188679,56838.572845224524
T1188680,21360.956265356857
T1188681,23781.791302251164
T1188682,48948.124181960244
T1188683,37688.76933692675
T1188684,21361.443079505814
T1188685,57677.699433456175
T1188686,33024.56813718402
T1188687,47260.53115130472
T1188688,29003.82945478428
T1188689,47260.8788756968
T1188690,33024.98540645465
T1188691,47907.66319433367
T1188692,33648.547109760344
T1188693,57678.67306175409
T1188694,20737.185927415732
T1188695,26377.514261837816
T1188696,43441.52778470027
T1188697,29420.241924955975
T1188698,57678.255792483455
T1188699,57243.27483977331
T1188700,44483.031945503084
T1188701,24820.930937187513
T1188702,59293.48347226158
T1188703,23797.155699355993
T1188704,34065.37684920267
T1188705,56638.49025364127
T1188706,57677.8985125022
T1188707,34047.07699058857
T1188708,20731.543236674508
T1188709,48930.58931700862
T1188710,57677.82896762388
T1188711,38530.389985192334
T1188712,26375.62699453137
T1188713,57660.164568504784
T1188714,33008.21553516574
T1188715,28569.978600587696
T1188716,19180.10121200094
T1188717,57661.7641007083
T1188718,33204.40361355734
T1188719,33221.859378041234
T1188720,18139.15341022564
T1188721,21353.157683384605
T1188722,57677.96805738076
T1188723,57660.373203139985
T1188724,19179.266673459904
T1188725,33008.35462492262
T1188726,43620.806902046315
T1188727,33647.84210538701
T1188728,47889.363335719565
T1188729,33214.90489019919
T1188730,38095.47857736028
T1188731,56835.15559059288
T1188732,29414.59923421452
T1188733,48087.22049119347
T1188734,57678.03760225908
T1188735,18149.376507353736
T1188736,23960.166336177615
T1188737,28561.21594590647
T1188738,18336.732386185788
T1188739,33006.268278569914
T1188740,33016.97818984697
T1188741,33006.824637597194
T1188742,48530.79807278002
T1188743,33018.925446442794
T1188744,38514.325118276756
T1188745,56834.39059693017
T1188746,37671.44310661033
T1188747,33640.0530790037
T1188748,47243.96991465124
T1188749,28560.937766392715
T1188750,29419.53692058241
T1188751,57672.61310174223
T1188752,18763.7582867078
T1188753,57661.5554660731
T1188754,33205.44678673381
T1188755,46417.013680143515
T1188756,33631.081789687276
T1188757,34057.369632594986
T1188758,57243.61300857621
T1188759,57677.411698353244
T1188760,38112.93434184417
T1188761,33007.31145174615
T1188762,56817.56073635211
T1188763,47255.236184955575
T1188764,18763.062837923644
T1188765,43638.33221140853
T1188766,33631.35996920103
T1188767,33221.72028828459
T1188768,26359.35349298059
T1188769,25517.236474976875
T1188770,56827.575198844774
T1188771,47261.0084098645
T1188772,33204.820882827975
T1188773,57670.24857587577
T1188774,38514.046938763
T1188775,33023.863132810686
T1188776,25942.176029146416
T1188777,20729.59598007868
T1188778,19197.417886728188
T1188779,47251.20258200704
T1188780,43435.885093958816
T1188781,33214.974435077514
T1188782,46836.87645818805
T1188783,28556.347804416902
T1188784,24405.412994846236
T1188785,28981.9828073706
T1188786,47239.93631170271
T1188787,38532.615421301685
T1188788,33003.62557318993
T1188789,18150.628315165173
T1188790,28358.560193821555
T1188791,33626.97864186042
T1188792,25513.13332715002
T1188793,48942.48149121879
T1188794,33627.1177316173
T1188795,33887.68913169019
T1188796,28982.400076641003
T1188797,57253.97519546095
T1188798,38510.847874355735
T1188799,21361.572613673517
T1188800,59293.543461550726
T1188801,29028.432647754904
T1188802,24815.28824644629
T1188803,29421.831901570316
T1188804,29050.617463971488
T1188805,33200.37001060904
T1188806,29398.464822420618
T1188807,28555.652355632745
T1188808,33641.37443169369
T1188809,48083.95188190765
T1188810,23774.54907930619
T1188811,25937.794701805804
T1188812,33626.56137259002
T1188813,24405.760719238315
T1188814,33215.73942874023
T1188815,23357.99249835126
T1188816,33649.372092712205
T1188817,33626.352737954585
T1188818,28578.94988990412
T1188819,56616.08724720031
T1188820,37681.874838373624
T1188821,29399.090726326453
T1188822,44043.45147522772
T1188823,57679.08077543555
T1188824,57240.34439929039
T1188825,47254.05392202223
T1188826,47902.020503592445
T1188827,34065.64547312702
T1188828,33202.804081353825
T1188829,33640.678982909536
T1188830,19178.64076955407
T1188831,47261.28658937826
T1188832,33628.508629185846
T1188833,38094.78312857612
T1188834,23360.00929982541
T1188835,33222.554826825624
T1188836,23971.363061603624
T1188837,33024.56956040324
T1188838,23797.14614376682
T1188839,19178.98849394638
T1188840,23779.556310552638
T1188841,43422.810656815534
T1188842,33647.98119514389
T1188843,33005.64237466408
T1188844,44045.8855459725
T1188845,38531.91997251753
T1188846,29400.82934828708
T1188847,37681.38802422467
T1188848,33627.46545600938
T1188849,28578.323985998286
T1188850,46823.24566201726
T1188851,47887.763803515816
T1188852,47261.70385864866
T1188853,33627.67409064458
T1188854,33017.60409375257
T1188855,33202.17817744799
T1188856,25534.622694582446
T1188857,38094.01813491341
T1188858,47254.88846056326
T1188859,43619.555094234645
T1188860,48098.695396133
T1188861,33627.952270158334
T1188862,29003.68080943823
T1188863,18335.271943738917
T1188864,47241.18811951415
T1188865,33025.114940622356
T1188866,34045.54700326314
T1188867,33203.42998525943
T1188868,34049.09379206272
T1188869,23962.739496679278
T1188870,23962.530862044077
T1188871,43429.83468953613
T1188872,29416.96376008098
T1188873,33635.949931176845
T1188874,33642.90441901912
T1188875,56823.402506139595
T1188876,33218.72985851229
T1188877,34053.47511940333
T1188878,34056.04827990499
T1188879,23787.827130058315
T1188880,57666.49315244099
T1188881,33012.94458689843
T1188882,57666.63224219787
T1188883,48102.033550297376
T1188884,56823.750230531674
T1188885,38522.18368953839
T1188886,26373.12337890826
T1188887,28414.25950303604
T1188888,28998.186764042825
T1188889,18777.041358486284
T1188890,48094.38361367094
T1188891,23966.56446499261
T1188892,33635.741296541644
T1188893,23777.81768859201
T1188894,69279.55575930513
T1188895,33638.94036094914
T1188896,28610.725760941394
T1188897,34062.09868432768
T1188898,69697.08094753162
T1188899,33209.75856919587
T1188900,34062.02913944912
T1188901,34061.82050481392
T1188902,56826.25384615478
T1188903,57257.52198426053
T1188904,43627.13548598252
T1188905,26371.87157109659
T1188906,33209.96720383107
T1188907,21357.26083121146
T1188908,33635.602206784766
T1188909,57669.13585782121
T1188910,33635.67175166309
T1188911,46831.10423327889
T1188912,57665.38043438643
T1188913,68665.17397995107
T1188914,33212.957633603364
T1188915,24399.84940457251
T1188916,33211.914460426895
T1188917,46408.45966009749
T1188918,23770.585021236213
T1188919,46215.88791538379
T1188920,33637.61900825892
T1188921,47250.78531273641
T1188922,21351.001792153344
T1188923,38521.001426605275
T1188924,33212.19263994065
T1188925,19188.02932814113
T1188926,56632.847562900046
T1188927,56825.28021785687
T1188928,45674.81356679951
T1188929,33014.68320885906
T1188930,57251.12385544577
T1188931,29039.142559031723
T1188932,59287.84078152012
T1188933,29415.990131783066
T1188934,33636.57583508268
T1188935,23776.14861150994
T1188936,33876.144681872334
T1188937,28991.858180106385
T1188938,28573.594934265595
T1188939,37677.354421276366
T1188940,38520.37552269944
T1188941,56831.26107740123
T1188942,29409.452913211426
T1188943,34055.83964526956
T1188944,44054.16138650477
T1188945,57256.548355962615
T1188946,47256.905262037646
T1188947,21355.80038876459
T1188948,18769.87823600904
T1188949,44060.97678458993
T1188950,34054.51829257957
T1188951,48938.03061899985
T1188952,26372.706109637627
T1188953,23968.02490743948
T1188954,33638.38400192163
T1188955,45242.919524787925
T1188956,44477.38925476163
T1188957,33209.41084480379
T1188958,47257.94843521388
T1188959,69707.860403687
T1188960,56820.06435197522
T1188961,48090.628190236166
T1188962,33645.96439366974
T1188963,57663.15499827685
T1188964,33639.49671997642
T1188965,57245.83844468556
T1188966,29418.493747406173
T1188967,33632.6117770127
T1188968,57245.90798956412
T1188969,44050.266873313114
T1188970,57676.15989054181
T1188971,38516.68964414322
T1188972,20926.618597011548
T1188973,33207.60267796484
T1188974,69290.19612570363
T1188975,57663.57226754725
T1188976,33207.741767721716
T1188977,37683.126646185294
T1188978,19195.887899402762
T1188979,57252.51475301408
T1188980,57676.43807005533
T1188981,34057.16099795955
T1188982,33631.84678334999
T1188983,38112.65616233065
T1188984,33206.35087015317
T1188985,24402.700744587928
T1188986,37474.97684870497
T1188987,44056.94318164163
T1188988,57662.45954949269
T1188989,33009.25870834198
T1188990,38112.51707257377
T1188991,23791.51300861477
T1188992,33206.69859454525
T1188993,29001.455373328645
T1188994,28410.156355209183
T1188995,18772.45139651047
T1188996,50561.25595979649
T1188997,33206.837684302125
T1188998,48515.91546879755
T1188999,23962.94813131471
T1189000,21355.313574615633
T1189001,33010.093246883014
T1189002,23794.712073022034
T1189003,57675.53398663597
T1189004,56624.015363340266
T1189005,19189.35068083112
T1189006,25956.78045361489
T1189007,33634.41994385165
T1189008,57673.03037101263
T1189009,24390.80857037776
T1189010,29000.27311039553
T1189011,57664.61544072372
T1189012,57664.893620237475
T1189013,28989.841378632234
T1189014,30809.298230658984
T1189015,29453.190503337188
T1189016,57665.102254872676
T1189017,33219.35576241813
T1189018,28990.050013267435
T1189019,33015.7263820353
T1189020,38101.11171251256
T1189021,48939.90833071736
T1189022,29406.810207831208
T1189023,33021.98542109318
T1189024,28563.789106408134
T1189025,26362.483012509532
T1189026,57669.69221684849
T1189027,33010.23233663989
T1189028,56832.9301544833
T1189029,18143.11746829562
T1189030,28996.65677671763
T1189031,47246.75170978811
T1189032,23377.18688479578
T1189033,34051.11059353687
T1189034,57246.742528105155
T1189035,28994.500885486603
T1189036,47246.96034442331
T1189037,29000.62083478761
T1189038,33633.933129702695
T1189039,33019.342715713196
T1189040,28609.54349800828
T1189041,47258.43524936284
T1189042,48091.94954292616
T1189043,47252.31530006183
T1189044,34059.734158461215
T1189045,57672.05674271472
T1189046,29467.655838049017
T1189047,47885.26018789271
T1189048,33199.88319646008
T1189049,37664.90588803869
T1189050,29396.795745338546
T1189051,33198.90956816217
T1189052,37665.253612431
T1189053,33624.40548135876
T1189054,57654.67052310938
T1189055,56812.205780713586
T1189056,33863.83523839153
T1189057,34042.90429788316
T1189058,57655.22688213666
T1189059,47237.6413307148
T1189060,33625.796378927305
T1189061,69269.12402754184
T1189062,33625.30956477835
T1189063,57655.505061650416
T1189064,33002.443310256815
T1189065,47885.747002041666
T1189066,33002.37376537826
T1189067,34042.13930422044
T1189068,29397.838918514783
T1189069,28980.17464053165
T1189070,47238.47586925584
T1189071,28365.703884104034
T1189072,33004.64931417117
T1189073,56632.34131655609
T1189074,21162.026948922547
T1189075,33440.716048888164
T1189076,57466.32158378442
T1189077,25317.899444861338
T1189078,33866.58662252524
T1189079,37469.672005750006
T1189080,28808.446927149547
T1189081,57062.28810197185
T1189082,43234.60080724745
T1189083,57466.53021841962
T1189084,29221.729877792066
T1189085,33431.74475957174
T1189086,32821.74430755805
T1189087,32812.98165287683
T1189088,38326.94980724971
T1189089,33023.49597622361
T1189090,33436.12608691235
T1189091,32829.88105833344
T1189092,33435.847907398595
T1189093,33442.385125970235
T1189094,23575.3511389473
T1189095,57480.30010434706
T1189096,44843.56944796746
T1189097,33870.41159083834
T1189098,25761.54657132621
T1189099,33862.13575030607
T1189100,57048.3791262873
T1189101,28805.03922810685
T1189102,38315.61399206682
T1189103,32807.2094279679
T1189104,57471.25927015231
T1189105,50350.58311449806
T1189106,30614.064348370302
T1189107,37476.20922432165
T1189108,33024.121880129445
T1189109,45889.7331156244
T1189110,47048.73603236233
T1189111,33866.79525716044
T1189112,33431.88384932862
T1189113,20534.36209779
T1189114,25339.38881229353
T1189115,33866.86480203876
T1189116,56628.16862385068
T1189117,25322.002592688194
T1189118,33860.81439761608
T1189119,23582.583806303097
T1189120,38336.68609022861
T1189121,18568.52440441912
T1189122,47062.7145529252
T1189123,28787.16619435232
T1189124,33444.81919671502
T1189125,33010.212904444896
T1189126,28365.98206361779
T1189127,47906.79966800846
T1189128,59087.04330895771
T1189129,33014.733321542386
T1189130,33011.464712256566
T1189131,57061.314473673934
T1189132,35807.62105782493
T1189133,21166.338731384836
T1189134,47043.241986966925
T1189135,33860.60576298088
T1189136,40246.414351430256
T1189137,24204.615522283828
T1189138,33011.603802013444
T1189139,28163.326311532874
T1189140,46020.65403309488
T1189141,43431.90160369384
T1189142,60352.17346501886
T1189143,28361.11392212822
T1189144,33692.45524940151
T1189145,29220.756249494152
T1189146,18992.795445852447
T1189147,37470.019730142085
T1189148,32814.0248260533
T1189149,45479.57968451083
T1189150,33431.327490301104
T1189151,33437.37789472379
T1189152,46635.87035099021
T1189153,59092.60689923144
T1189154,59098.309579262044
T1189155,37486.154141935986
T1189156,56624.83046968654
T1189157,33443.15011963295
T1189158,56437.61368061113
T1189159,33445.445100620855
T1189160,23771.330582703697
T1189161,38208.96410585893
T1189162,33019.74055278883
T1189163,18581.807476197602
T1189164,32813.120742633706
T1189165,32808.391690901015
T1189166,28374.74471829878
T1189167,33853.85990977404
T1189168,47066.46997635998
T1189169,26177.889496619347
T1189170,33440.50741425296
T1189171,23767.296979755396
T1189172,68469.94009766215
T1189173,56616.97189842467
T1189174,21157.92380109569
T1189175,47044.702429413795
T1189176,33436.61290106131
T1189177,35799.206127535785
T1189178,28378.361051976914
T1189179,33440.43786937441
T1189180,33011.11698786449
T1189181,28383.090103709605
T1189182,56636.027195112314
T1189183,33019.67100791028
T1189184,23767.505614390597
T1189185,28786.748925081687
T1189186,47061.67137974873
T1189187,37279.74296641629
T1189188,33440.368324496085
T1189189,45048.45063616196
T1189190,43865.74290230125
T1189191,57483.846893146634
T1189192,57467.22566720378
T1189193,33017.72375131445
T1189194,32817.71070460952
T1189195,57475.01469358709
T1189196,32826.7515388045
T1189197,43858.927504215855
T1189198,43227.57677452685
T1189199,33432.71838786965
T1189200,28799.26700319769
T1189201,37917.70045955549
T1189202,35804.282903660554
T1189203,32810.4084923754
T1189204,57482.73417509184
T1189205,43443.09832911985
T1189206,29214.21903092251
T1189207,33008.196102970745
T1189208,38211.88499075244
T1189209,57459.99299984798
T1189210,43424.321211945964
T1189211,38335.15610290342
T1189212,57474.45833455981
T1189213,23584.322428263724
T1189214,43425.5730197574
T1189215,57482.8037199704
T1189216,33443.70647866023
T1189217,50356.633518920746
T1189218,37917.422280041734
T1189219,33429.171599070076
T1189220,47694.12945343088
T1189221,37898.784252624726
T1189222,20731.384714722633
T1189223,45700.09323461284
T1189224,33680.91079958342
T1189225,24207.466862299014
T1189226,56639.92170830397
T1189227,18984.032791171223
T1189228,47690.513119752984
T1189229,18983.754611657467
T1189230,57482.66463021352
T1189231,48335.5641904911
T1189232,29205.595465998165
T1189233,32807.13988308958
T1189234,45881.80499948445
T1189235,23164.77541753673
T1189236,57459.436640820466
T1189237,33026.62549575255
T1189238,33859.284410290886
T1189239,33026.486405995674
T1189240,48744.67444842844
T1189241,33007.57019906491
T1189242,48742.79673671117
T1189243,19002.184004439274
T1189244,18983.406887265388
T1189245,46221.7797978546
T1189246,32828.62925052177
T1189247,18574.644353720127
T1189248,33433.27474689693
T1189249,57482.595085334964
T1189250,57482.17781606456
T1189251,18994.11679854244
T1189252,37899.54924628744
T1189253,56639.156714641256
T1189254,43850.65166368359
T1189255,45047.685642499244
T1189256,18140.038061450236
T1189257,29224.30303829373
T1189258,59088.573296282906
T1189259,32820.492499746615
T1189260,32829.33567811432
T1189261,47045.954237225465
T1189262,37900.2446950716
T1189263,47891.98660890479
T1189264,37482.12053898745
T1189265,19000.65401711408
T1189266,69496.63119936106
T1189267,57473.901975532295
T1189268,23601.912261478137
T1189269,33861.92711567087
T1189270,33016.68057813821
T1189271,35630.97006924334
T1189272,32811.59075530851
T1189273,56637.69627219462
T1189274,33432.231573720695
T1189275,56622.3268540632
T1189276,56628.51634824276
T1189277,47690.02630560403
T1189278,35213.444881016854
T1189279,28219.025620747125
T1189280,33027.32094453671
T1189281,17954.142625064822
T1189282,33847.670415594475
T1189283,26164.11961069191
T1189284,57045.11051700148
T1189285,28805.386952498928
T1189286,33003.675685873255
T1189287,33009.58700053929
T1189288,57471.39835990919
T1189289,59097.54458559933
T1189290,23592.593247769633
T1189291,47063.20136707416
T1189292,47895.39430794725
T1189293,38318.81305647432
T1189294,28833.19876546599
T1189295,18567.82895563473
T1189296,46628.01177972858
T1189297,33009.16973126866
T1189298,57063.47036490496
T1189299,33006.944295159075
T1189300,37917.283190284856
T1189301,23764.932453888934
T1189302,33444.26283768774
T1189303,33452.60822309833
T1189304,28806.221491039963
T1189305,18141.498503896873
T1189306,38334.530198997585
T1189307,28796.624297817703
T1189308,32811.03439628123
T1189309,69512.69606627664
T1189310,33432.440208355896
T1189311,57057.2808707254
T1189312,17943.91952793696
T1189313,68662.51184237609
T1189314,59097.26640608581
T1189315,69512.62652139808
T1189316,18984.86732971226
T1189317,43861.70929935272
T1189318,57480.92600825289
T1189319,47899.14973138203
T1189320,33452.74731285521
T1189321,57464.93068621587
T1189322,25746.942146857502
T1189323,29223.259865117492
T1189324,47692.529921227135
T1189325,18577.21751422179
T1189326,33450.730511380825
T1189327,33851.843108299654
T1189328,38325.76754431659
T1189329,45472.833831303986
T1189330,48735.35543471994
T1189331,29203.85684403777
T1189332,47042.40744842589
T1189333,35612.40660773101
T1189334,33020.50554645131
T1189335,37905.877830223646
T1189336,29211.576325542526
T1189337,29201.561863049865
T1189338,23162.75861606258
T1189339,24210.526836949633
T1189340,33430.562496638624
T1189341,43855.0329910242
T1189342,57051.50864581647
T1189343,24210.179112557555
T1189344,32823.69156415388
T1189345,47059.65457827458
T1189346,33447.670536730206
T1189347,32824.108833424514
T1189348,32814.85936459433
T1189349,57469.381558434805
T1189350,28383.716007615207
T1189351,45887.368589758174
T1189352,32822.37021146389
T1189353,33005.136128320126
T1189354,25742.56081951689
T1189355,57050.674107275205
T1189356,57476.82286042604
T1189357,29202.6050362261
T1189358,57477.379219453316
T1189359,69501.8470652427
T1189360,68460.27335956157
T1189361,56420.853364911396
T1189362,21160.07969232672
T1189363,59738.27849981352
T1189364,26167.24913022085
T1189365,38321.455761854304
T1189366,28843.90867674304
T1189367,28794.816130978754
T1189368,33454.13821042352
T1189369,29272.421955760103
T1189370,33438.69924741378
T1189371,20536.309354385594
T1189372,41250.857230435824
T1189373,46213.22577780881
T1189374,28414.309615719365
T1189375,47888.71799961873
T1189376,57477.79648872395
T1189377,37486.64095608494
T1189378,57468.33838525857
T1189379,32819.449326570146
T1189380,44282.155372472946
T1189381,43240.651211670134
T1189382,47896.71566063748
T1189383,33431.1188556659
T1189384,69084.32187701645
T1189385,47058.820039733546
T1189386,33012.36879567616
T1189387,47051.72646213439
T1189388,57469.86837258376
T1189389,46641.64257589914
T1189390,47060.00230266666
T1189391,28360.418473344063
T1189392,26176.637688807677
T1189393,28415.49187865248
T1189394,40400.04710262921
T1189395,33430.07568248967
T1189396,33012.5078854328
T1189397,57055.88997315685
T1189398,29257.956621048274
T1189399,45878.39730044175
T1189400,57050.60456239688
T1189401,57470.14655209752
T1189402,17947.883586006938
T1189403,28784.940758242738
T1189404,32814.99845435121
T1189405,40826.09937485354
T1189406,21155.767909864662
T1189407,23596.279126325855
T1189408,21160.566506475676
T1189409,37487.89276389661
T1189410,33439.18606156274
T1189411,69073.89014525316
T1189412,57467.921115987934
T1189413,57460.271179361735
T1189414,33446.14054940501
T1189415,24195.574688088847
T1189416,56630.046335568186
